,DATETIME,Body of Water Name,DataContact,LAT,LONG,Secchi Depth (m),Total Nitrogen (ug/L),Total Phosphorus (ug/L),Total Chlorophyll a (ug/L),Microcystin (ug/L)
201,2006-07-18 00:00:00,Persimmon,Dana Stephens,27.3549722,-81.40675,0.24384,2986.66667,36.3333333,102.333333,0.1836972
202,2006-10-16 00:00:00,Persimmon,Dana Stephens,27.3549722,-81.40675,0.3048,2790.0,30.6666667,94.3333333,0.31012361
203,2006-11-17 00:00:00,Persimmon,Dana Stephens,27.3549722,-81.40675,0.3048,3146.66667,35.3333333,96.6666667,0.24808765
204,2006-01-13 00:00:00,Red Beach,Dana Stephens,27.4326167,-81.402967,0.9144,1250.0,16.3333333,6.33333333,0.06941106
205,2006-02-28 00:00:00,Brant,Dana Stephens,28.1258167,-82.46995,1.2192,946.666667,34.0,6.0,0.1271869
206,2006-04-30 00:00:00,Brant,Dana Stephens,28.1258167,-82.46995,1.2192,1133.33333,44.6666667,28.0,0.1479979
207,2006-05-25 00:00:00,Brant,Dana Stephens,28.1258167,-82.46995,0.9144,1296.66667,50.0,56.3333333,0.08538383
208,2006-07-28 00:00:00,Brant,Dana Stephens,28.1258167,-82.46995,0.9144,1290.0,37.6666667,34.0,0.57112242
209,2006-09-27 00:00:00,Brant,Dana Stephens,28.1258167,-82.46995,1.0668,1060.0,38.6666667,28.6666667,1.53020694
210,2006-11-21 00:00:00,Brant,Dana Stephens,28.1258167,-82.46995,1.0668,923.333333,30.3333333,23.3333333,4.71134755
211,2006-04-16 00:00:00,Dead Lady,Dana Stephens,28.1553,-82.57085,2.24536,923.333333,53.6666667,7.0,0.13879905
212,2006-05-20 00:00:00,Dead Lady,Dana Stephens,28.1553,-82.57085,2.04216,896.666667,46.6666667,10.0,0.00859417
213,2006-07-15 00:00:00,Dead Lady,Dana Stephens,28.1553,-82.57085,1.9304,1083.33333,71.3333333,34.0,0.07246602
214,2006-09-13 00:00:00,Dead Lady,Dana Stephens,28.1553,-82.57085,1.0668,1173.33333,71.3333333,44.0,0.07599282
215,2006-11-13 00:00:00,Dead Lady,Dana Stephens,28.1553,-82.57085,1.1684,1206.66667,77.6666667,44.6666667,0.08038785
216,2006-05-23 00:00:00,Flynn,Dana Stephens,28.09685,-82.438717,1.3716,1306.66667,11.6666667,5.33333333,0.01030282
217,2006-07-31 00:00:00,Flynn,Dana Stephens,28.09685,-82.438717,1.46304,1543.33333,9.33333333,5.66666667,0.08788419
218,2006-09-29 00:00:00,Flynn,Dana Stephens,28.09685,-82.438717,2.07264,906.666667,9.0,5.66666667,0.04445819
219,2006-11-30 00:00:00,Flynn,Dana Stephens,28.09685,-82.438717,1.53924,846.666667,7.33333333,6.33333333,0.03316339
220,2006-02-20 00:00:00,Noreast,Dana Stephens,28.0630556,-82.468889,2.41808,806.666667,32.3333333,20.3333333,0.15400602
221,2006-03-21 00:00:00,Noreast,Dana Stephens,28.0630556,-82.468889,2.06248,713.333333,28.6666667,9.33333333,0.04916578
222,2006-05-23 00:00:00,Noreast,Dana Stephens,28.0630556,-82.468889,2.1336,760.0,24.0,7.66666667,0.01230512
223,2006-08-23 00:00:00,Noreast,Dana Stephens,28.0630556,-82.468889,2.6416,666.666667,24.0,8.0,0.05387463
224,2006-09-28 00:00:00,Noreast,Dana Stephens,28.0630556,-82.468889,2.4384,570.0,20.0,6.0,0.06051545
225,2006-11-24 00:00:00,Noreast,Dana Stephens,28.0630556,-82.468889,2.4384,626.666667,18.3333333,5.0,0.05998387
226,2006-04-18 00:00:00,Osceola,Dana Stephens,28.1711667,-82.587306,2.31648,716.666667,13.6666667,3.0,0.12210918
227,2006-05-23 00:00:00,Osceola,Dana Stephens,28.1711667,-82.587306,1.8796,763.333333,15.666666700000002,5.0,0.04693747
228,2006-07-13 00:00:00,Osceola,Dana Stephens,28.1711667,-82.587306,2.8448,710.0,12.0,3.33333333,0.12594148
229,2006-10-14 00:00:00,Osceola,Dana Stephens,28.1711667,-82.587306,2.44856,703.333333,13.0,5.0,0.20228031
230,2006-11-16 00:00:00,Osceola,Dana Stephens,28.1711667,-82.587306,2.9464,653.333333,11.6666667,4.0,0.35129591
231,2006-04-13 00:00:00,Rock,Dana Stephens,28.11375,-82.556611,1.00584,1033.33333,31.333333300000003,20.6666667,0.10429304
232,2006-05-06 00:00:00,Rock,Dana Stephens,28.11375,-82.556611,1.19888,1006.66667,31.333333300000003,13.6666667,0.01957252
233,2006-07-04 00:00:00,Rock,Dana Stephens,28.11375,-82.556611,1.40208,900.0,27.3333333,22.6666667,0.10659056
234,2006-10-10 00:00:00,Rock,Dana Stephens,28.11375,-82.556611,0.6096,1220.0,57.6666667,56.6666667,0.06247065
235,2006-11-12 00:00:00,Rock,Dana Stephens,28.11375,-82.556611,0.67056,1116.66667,32.6666667,28.0,0.05226533
236,2006-02-01 00:00:00,Sunset,Dana Stephens,28.1358333,-82.625278,1.00584,1040.0,30.0,27.0,0.27499007
237,2006-05-01 00:00:00,Sunset,Dana Stephens,28.1358333,-82.625278,1.00584,1016.66667,25.3333333,20.6666667,0.15275635
238,2006-07-04 00:00:00,Sunset,Dana Stephens,28.1358333,-82.625278,1.15824,660.0,18.0,13.0,0.11192089
239,2006-09-29 00:00:00,Sunset,Dana Stephens,28.1358333,-82.625278,1.15824,830.0,19.3333333,11.6666667,0.06509392
240,2006-11-01 00:00:00,Sunset,Dana Stephens,28.1358333,-82.625278,1.0668,1083.33333,94.0,13.0,0.07175423
241,2006-01-02 00:00:00,Valrico,Dana Stephens,27.9548611,-82.258444,2.1336,903.333333,40.3333333,5.66666667,0.0749117
242,2006-03-06 00:00:00,Valrico,Dana Stephens,27.9548611,-82.258444,1.9812,826.666667,55.6666667,5.33333333,0.05664491
243,2006-05-01 00:00:00,Valrico,Dana Stephens,27.9548611,-82.258444,1.4478,790.0,52.6666667,5.0,0.00242214
244,2006-07-05 00:00:00,Valrico,Dana Stephens,27.9548611,-82.258444,,780.0,41.6666667,9.33333333,0.09981345
245,2006-09-04 00:00:00,Valrico,Dana Stephens,27.9548611,-82.258444,,813.333333,41.3333333,,0.06915774
246,2006-12-04 00:00:00,Valrico,Dana Stephens,27.9548611,-82.258444,,630.0,21.6666667,5.0,0.0546371
247,2006-01-02 00:00:00,Blue Cypress,Dana Stephens,27.7241,-80.760883,0.53848,1166.66667,98.3333333,4.0,0.03040523
248,2006-06-06 00:00:00,Blue Cypress,Dana Stephens,27.7241,-80.760883,0.58928,1106.66667,74.6666667,12.6666667,0.0936718
249,2006-07-09 00:00:00,Blue Cypress,Dana Stephens,27.7241,-80.760883,0.75184,1013.33333,87.6666667,9.66666667,0.07073102
250,2006-10-04 00:00:00,Blue Cypress,Dana Stephens,27.7241,-80.760883,0.75184,1163.33333,131.0,6.33333333,0.05598944
251,2006-11-01 00:00:00,Blue Cypress,Dana Stephens,27.7241,-80.760883,0.6604,1183.33333,129.0,12.3333333,0.03148233
252,2006-01-09 00:00:00,Farm 13,Dana Stephens,27.789,-80.721017,0.82296,1563.33333,169.0,20.0,0.0491368
253,2006-03-14 00:00:00,Farm 13,Dana Stephens,27.789,-80.721017,0.46736,1836.66667,134.666667,27.3333333,0.0512285
254,2006-05-18 00:00:00,Farm 13,Dana Stephens,27.789,-80.721017,0.8128,1426.66667,136.666667,17.3333333,0.02594452
255,2006-10-26 00:00:00,Farm 13,Dana Stephens,27.789,-80.721017,0.77216,1700.0,167.666667,40.0,0.11631189
256,2006-11-17 00:00:00,Farm 13,Dana Stephens,27.789,-80.721017,0.64008,1766.66667,129.333333,36.0,0.15708648
257,2006-01-09 00:00:00,Stick Marsh,Dana Stephens,27.7990333,-80.70905,0.6604,1436.66667,167.666667,37.6666667,0.10189927
258,2006-03-14 00:00:00,Stick Marsh,Dana Stephens,27.7990333,-80.70905,0.508,1530.0,114.0,33.3333333,0.06037553
259,2006-05-18 00:00:00,Stick Marsh,Dana Stephens,27.7990333,-80.70905,0.72136,1690.0,171.0,19.3333333,0.00908152
260,2006-07-26 00:00:00,Stick Marsh,Dana Stephens,27.7990333,-80.70905,0.89408,1630.0,182.666667,33.6666667,0.80090745
261,2006-10-26 00:00:00,Stick Marsh,Dana Stephens,27.7990333,-80.70905,0.64008,1773.33333,192.0,42.0,0.09104396
262,2006-11-17 00:00:00,Stick Marsh,Dana Stephens,27.7990333,-80.70905,0.51816,2033.3333300000002,162.0,37.3333333,0.08613753
263,2006-01-15 00:00:00,Silver,Dana Stephens,30.5770167,-85.312833,3.8608,83.3333333,2.0,1.66666667,0.07882498
264,2006-06-11 00:00:00,Silver,Dana Stephens,30.5770167,-85.312833,7.112,33.3333333,3.0,0.66666667,0.01293147
265,2006-07-04 00:00:00,Silver,Dana Stephens,30.5770167,-85.312833,7.7724,133.333333,2.33333333,1.0,0.06118043
266,2006-11-09 00:00:00,Silver,Dana Stephens,30.5770167,-85.312833,4.0132,46.6666667,3.5,1.66666667,0.03623059
267,2006-01-23 00:00:00,Beauclaire,Dana Stephens,28.7728778,-81.660472,0.39624,2910.0,97.3333333,131.333333,0.3098758
268,2006-03-21 00:00:00,Beauclaire,Dana Stephens,28.7728778,-81.660472,0.3048,3320.0,104.0,152.333333,0.39207001
269,2006-05-24 00:00:00,Beauclaire,Dana Stephens,28.7728778,-81.660472,0.43688,2800.0,71.6666667,74.0,1.94911721
270,2006-07-19 00:00:00,Beauclaire,Dana Stephens,28.7728778,-81.660472,0.3048,3100.0,61.3333333,130.333333,1.15945806
271,2006-10-23 00:00:00,Beauclaire,Dana Stephens,28.7728778,-81.660472,0.3048,4610.0,98.0,222.0,1.91822232
272,2006-11-27 00:00:00,Beauclaire,Dana Stephens,28.7728778,-81.660472,0.26416,3963.33333,94.6666667,171.333333,1.46747831
273,2006-01-13 00:00:00,Bugg Springs,Dana Stephens,28.7525472,-81.901336,9.7536,505.0,75.5,2.5,0.09019122
274,2006-03-12 00:00:00,Bugg Springs,Dana Stephens,28.7525472,-81.901336,7.9248,490.0,73.5,3.5,0.08156439
275,2006-05-14 00:00:00,Bugg Springs,Dana Stephens,28.7525472,-81.901336,9.7536,415.0,80.0,6.0,0.02028213
276,2006-07-15 00:00:00,Bugg Springs,Dana Stephens,28.7525472,-81.901336,2.7432,270.0,68.0,25.5,0.05506938
277,2006-10-15 00:00:00,Bugg Springs,Dana Stephens,28.7525472,-81.901336,9.144,515.0,81.0,7.5,0.05377271
278,2006-11-18 00:00:00,Bugg Springs,Dana Stephens,28.7525472,-81.901336,7.3152,545.0,75.5,7.0,0.03629771
279,2006-03-27 00:00:00,Clear,Dana Stephens,28.875,-81.654167,3.07848,620.0,18.6666667,8.0,0.03717443
280,2006-05-21 00:00:00,Clear,Dana Stephens,28.875,-81.654167,3.7338,533.333333,12.6666667,2.0,0.00312706
281,2006-07-25 00:00:00,Clear,Dana Stephens,28.875,-81.654167,4.1148,460.0,13.6666667,2.66666667,0.08441016
282,2006-09-30 00:00:00,Clear,Dana Stephens,28.875,-81.654167,3.93192,546.666667,13.0,3.33333333,0.06997679
283,2006-11-20 00:00:00,Clear,Dana Stephens,28.875,-81.654167,2.97688,520.0,15.3333333,4.0,0.08957033
284,2006-01-23 00:00:00,Dora East,Dana Stephens,28.7967778,-81.661897,0.4572,2453.33333,46.3333333,98.3333333,0.32551527
285,2006-03-21 00:00:00,Dora East,Dana Stephens,28.7967778,-81.661897,0.39624,2833.33333,62.0,124.333333,0.4436259
286,2006-05-24 00:00:00,Dora East,Dana Stephens,28.7967778,-81.661897,0.39624,2946.66667,47.0,98.6666667,0.26579895
287,2006-10-23 00:00:00,Dora East,Dana Stephens,28.7967778,-81.661897,0.3048,3820.0,53.6666667,151.333333,2.09777473
288,2006-11-27 00:00:00,Dora East,Dana Stephens,28.7967778,-81.661897,0.3048,3493.33333,58.6666667,121.666667,1.5175247
289,2006-01-23 00:00:00,Dora West,Dana Stephens,28.790475,-81.713753,0.4572,2563.33333,48.3333333,93.6666667,0.54656676
290,2006-03-21 00:00:00,Dora West,Dana Stephens,28.790475,-81.713753,0.39624,2846.66667,63.3333333,128.0,0.45750399
291,2006-05-24 00:00:00,Dora West,Dana Stephens,28.790475,-81.713753,0.39624,3066.66667,45.6666667,131.333333,0.2518457
292,2006-07-19 00:00:00,Dora West,Dana Stephens,28.790475,-81.713753,0.39624,2620.0,33.0,131.333333,1.25911602
293,2006-09-19 00:00:00,Dora West,Dana Stephens,28.790475,-81.713753,0.43688,3266.66667,38.3333333,107.333333,1.82510641
294,2006-11-27 00:00:00,Dora West,Dana Stephens,28.790475,-81.713753,0.3048,3383.33333,51.0,101.666667,0.96065586
295,2006-01-13 00:00:00,Dorr,Dana Stephens,29.0033833,-81.612367,,613.333333,17.0,4.66666667,0.02761943
296,2006-03-29 00:00:00,Dorr,Dana Stephens,29.0033833,-81.612367,0.9144,633.333333,22.6666667,4.66666667,0.1051441
297,2006-06-14 00:00:00,Dorr,Dana Stephens,29.0033833,-81.612367,0.762,546.666667,17.0,6.33333333,0.04091479
298,2006-07-19 00:00:00,Dorr,Dana Stephens,29.0033833,-81.612367,1.27,456.666667,12.3333333,3.66666667,0.02975007
299,2006-12-21 00:00:00,Dorr,Dana Stephens,29.0033833,-81.612367,1.4224,390.0,12.6666667,5.66666667,0.03287589
300,2006-01-11 00:00:00,East Crooked,Dana Stephens,28.8328056,-81.665028,,,,,0.20258464
301,2006-03-26 00:00:00,East Crooked,Dana Stephens,28.8328056,-81.665028,3.78968,793.333333,7.33333333,4.0,0.168977
302,2006-06-10 00:00:00,East Crooked,Dana Stephens,28.8328056,-81.665028,2.51968,503.3333329999999,8.33333333,4.66666667,0.04596772
303,2006-07-14 00:00:00,East Crooked,Dana Stephens,28.8328056,-81.665028,3.18008,486.666667,8.0,4.33333333,0.06720173
304,2006-10-29 00:00:00,East Crooked,Dana Stephens,28.8328056,-81.665028,4.04368,660.0,8.33333333,3.66666667,0.04991176
305,2006-03-30 00:00:00,Emeralda,Dana Stephens,28.9102333,-81.836967,0.4064,2353.33333,50.3333333,74.0,0.1954722
306,2006-05-01 00:00:00,Emeralda,Dana Stephens,28.9102333,-81.836967,0.43688,2050.0,39.3333333,43.0,0.18899012
307,2006-07-30 00:00:00,Emeralda,Dana Stephens,28.9102333,-81.836967,0.43688,1820.0,29.6666667,42.0,0.62311086
308,2006-10-06 00:00:00,Emeralda,Dana Stephens,28.9102333,-81.836967,0.4572,2213.33333,37.6666667,52.3333333,0.9044878
309,2006-12-11 00:00:00,Emeralda,Dana Stephens,28.9102333,-81.836967,0.36576,2740.0,60.3333333,54.6666667,1.31620381
310,2006-01-22 00:00:00,Emma,Dana Stephens,28.6138167,-81.851633,0.79248,1273.33333,14.6666667,2.66666667,0.06341161
311,2006-03-05 00:00:00,Emma,Dana Stephens,28.6138167,-81.851633,1.04648,1260.0,15.666666700000002,3.0,0.03368466
312,2006-06-18 00:00:00,Emma,Dana Stephens,28.6138167,-81.851633,0.82296,1290.0,14.3333333,4.33333333,0.05711608
313,2006-07-16 00:00:00,Emma,Dana Stephens,28.6138167,-81.851633,0.762,1250.0,17.5,17.6666667,0.18487565
314,2006-10-09 00:00:00,Emma,Dana Stephens,28.6138167,-81.851633,1.02616,1210.0,15.666666700000002,5.0,0.07820794
315,2006-11-19 00:00:00,Emma,Dana Stephens,28.6138167,-81.851633,1.17856,1246.66667,14.3333333,3.0,0.03783488
316,2006-01-31 00:00:00,Erie,Dana Stephens,28.4778694,-81.8485,0.39624,1283.33333,48.0,4.0,0.08585082
317,2006-04-15 00:00:00,Erie,Dana Stephens,28.4778694,-81.8485,0.48768,1190.0,42.6666667,4.66666667,0.04445995
318,2006-05-24 00:00:00,Erie,Dana Stephens,28.4778694,-81.8485,0.54864,1100.0,42.3333333,7.66666667,0.00216997
319,2006-07-18 00:00:00,Erie,Dana Stephens,28.4778694,-81.8485,0.6096,1000.0,45.6666667,11.6666667,0.05391198
320,2006-10-29 00:00:00,Erie,Dana Stephens,28.4778694,-81.8485,0.56896,1190.0,50.6666667,7.0,0.05327318
321,2006-11-27 00:00:00,Erie,Dana Stephens,28.4778694,-81.8485,0.6096,1123.33333,39.3333333,10.0,0.02059583
322,2006-12-06 00:00:00,Erie,Dana Stephens,28.4778694,-81.8485,,,,,0.48290913
323,2006-01-24 00:00:00,Eustis,Dana Stephens,28.8460667,-81.7282,1.016,1720.0,43.3333333,27.6666667,0.19093375
324,2006-03-08 00:00:00,Eustis,Dana Stephens,28.8460667,-81.7282,1.35128,1583.33333,33.0,33.6666667,0.0511528
325,2006-06-20 00:00:00,Eustis,Dana Stephens,28.8460667,-81.7282,0.79248,1396.66667,35.6666667,36.3333333,0.03160367
326,2006-07-06 00:00:00,Eustis,Dana Stephens,28.8460667,-81.7282,1.016,1920.0,49.0,55.0,0.14074094
327,2006-10-13 00:00:00,Eustis,Dana Stephens,28.8460667,-81.7282,0.762,2266.66667,33.6666667,64.6666667,0.40930654
328,2006-01-01 00:00:00,Florence,Dana Stephens,28.5966667,-81.699889,1.016,1186.66667,34.6666667,50.0,0.44569345
329,2006-04-01 00:00:00,Florence,Dana Stephens,28.5966667,-81.699889,1.6256,1043.33333,28.0,12.6666667,0.13696513
330,2006-07-04 00:00:00,Florence,Dana Stephens,28.5966667,-81.699889,1.96088,943.333333,16.3333333,7.66666667,0.12037709
331,2006-10-07 00:00:00,Florence,Dana Stephens,28.5966667,-81.699889,1.12776,1130.0,19.6666667,33.3333333,0.17126015
332,2006-11-05 00:00:00,Florence,Dana Stephens,28.5966667,-81.699889,1.04648,1236.66667,23.6666667,45.0,0.14949836
333,2006-02-23 00:00:00,Gertrude,Dana Stephens,28.8176833,-81.659517,4.00304,593.333333,11.0,1.0,0.5011542
334,2006-04-17 00:00:00,Gertrude,Dana Stephens,28.8176833,-81.659517,3.73888,496.666667,12.6666667,4.0,0.33675531
335,2006-05-22 00:00:00,Gertrude,Dana Stephens,28.8176833,-81.659517,3.9624,526.666667,9.66666667,1.0,0.00996035
336,2006-07-31 00:00:00,Gertrude,Dana Stephens,28.8176833,-81.659517,3.82016,546.666667,7.66666667,2.66666667,0.03548608
337,2006-10-31 00:00:00,Gertrude,Dana Stephens,28.8176833,-81.659517,8.2804,466.666667,8.66666667,4.0,0.06112108
338,2006-12-31 00:00:00,Gertrude,Dana Stephens,28.8176833,-81.659517,3.9624,443.333333,7.5,1.0,0.05124261
339,2006-01-10 00:00:00,Grasshopper,Dana Stephens,29.1332667,-81.61695,,480.0,8.66666667,4.33333333,0.04468768
340,2006-03-29 00:00:00,Grasshopper,Dana Stephens,29.1332667,-81.61695,1.9812,400.0,8.0,3.66666667,0.11707182
341,2006-06-14 00:00:00,Grasshopper,Dana Stephens,29.1332667,-81.61695,2.7432,376.666667,10.0,3.0,0.02246635
342,2006-07-19 00:00:00,Grasshopper,Dana Stephens,29.1332667,-81.61695,2.9464,263.333333,6.33333333,2.33333333,0.06083681
343,2006-12-29 00:00:00,Grasshopper,Dana Stephens,29.1332667,-81.61695,3.3528,250.0,8.0,3.33333333,0.03286096
344,2006-01-25 00:00:00,Griffin,Dana Stephens,28.8421167,-81.851417,0.39624,2543.33333,54.3333333,87.3333333,0.36540094
345,2006-03-20 00:00:00,Griffin,Dana Stephens,28.8421167,-81.851417,0.4572,2636.66667,55.3333333,103.666667,0.28086428
346,2006-05-23 00:00:00,Griffin,Dana Stephens,28.8421167,-81.851417,0.6096,1710.0,30.0,39.3333333,0.16623558
347,2006-07-18 00:00:00,Griffin,Dana Stephens,28.8421167,-81.851417,0.5334,1716.66667,27.0,42.3333333,0.58314671
348,2006-11-28 00:00:00,Griffin,Dana Stephens,28.8421167,-81.851417,0.41656,2473.33333,49.0,68.0,1.2254474
349,2006-03-30 00:00:00,Griffin North,Dana Stephens,28.8837,-81.840833,0.5588,5716.66667,48.6666667,80.0,0.41579052
350,2006-05-01 00:00:00,Griffin North,Dana Stephens,28.8837,-81.840833,0.46736,2096.66667,43.6666667,49.3333333,0.05482376
351,2006-07-30 00:00:00,Griffin North,Dana Stephens,28.8837,-81.840833,0.54864,1803.33333,25.6666667,36.0,0.78022628
352,2006-09-18 00:00:00,Griffin North,Dana Stephens,28.8837,-81.840833,0.48768,2013.33333,39.0,40.3333333,1.15544082
353,2006-12-11 00:00:00,Griffin North,Dana Stephens,28.8837,-81.840833,0.38608,2526.66667,55.3333333,72.0,1.24554208
354,2006-01-21 00:00:00,Griffin West,Dana Stephens,28.8623611,-81.890111,0.6604,1653.33333,66.3333333,66.0,0.09917162
355,2006-04-14 00:00:00,Griffin West,Dana Stephens,28.8623611,-81.890111,0.762,1733.33333,65.3333333,54.6666667,0.66067969
356,2006-05-28 00:00:00,Griffin West,Dana Stephens,28.8623611,-81.890111,0.56896,1780.0,75.3333333,65.0,0.35678034
357,2006-07-29 00:00:00,Griffin West,Dana Stephens,28.8623611,-81.890111,0.74168,1456.66667,58.0,45.6666667,0.10299754
358,2006-09-24 00:00:00,Griffin West,Dana Stephens,28.8623611,-81.890111,0.6096,1636.66667,54.3333333,48.3333333,1.67668023
359,2006-10-23 00:00:00,Griffin West,Dana Stephens,28.8623611,-81.890111,0.54864,1946.66667,63.3333333,63.6666667,1.11596393
360,2006-11-27 00:00:00,Griffin West,Dana Stephens,28.8623611,-81.890111,0.70104,1693.33333,56.6666667,61.6666667,0.58544906
361,2006-01-13 00:00:00,Harris,Dana Stephens,28.8103333,-81.786972,0.9144,1220.0,26.6666667,34.6666667,0.1
362,2006-03-22 00:00:00,Harris,Dana Stephens,28.8103333,-81.786972,1.4224,1233.33333,29.6666667,35.6666667,0.07479702
363,2006-04-17 00:00:00,Harris,Dana Stephens,28.8103333,-81.786972,0.9144,1406.66667,36.0,29.6666667,0.16013055
364,2006-07-25 00:00:00,Harris,Dana Stephens,28.8103333,-81.786972,0.9144,1210.0,34.6666667,36.6666667,0.04822385
365,2006-10-24 00:00:00,Harris,Dana Stephens,28.8103333,-81.786972,0.48768,1616.66667,34.6666667,62.6666667,0.1156827
366,2006-12-16 00:00:00,Harris,Dana Stephens,28.8103333,-81.786972,0.4064,1910.0,40.3333333,67.3333333,0.17477267
367,2006-01-04 00:00:00,Harris Middle,Dana Stephens,28.7418333,-81.77855,0.79248,1260.0,30.6666667,42.6666667,0.10440576
368,2006-04-10 00:00:00,Harris Middle,Dana Stephens,28.7418333,-81.77855,0.9144,1290.0,33.3333333,40.3333333,0.3186079
369,2006-07-06 00:00:00,Harris Middle,Dana Stephens,28.7418333,-81.77855,0.85344,1220.0,40.6666667,36.6666667,0.09002528
370,2006-09-06 00:00:00,Harris Middle,Dana Stephens,28.7418333,-81.77855,0.56896,1656.66667,34.6666667,63.6666667,0.3830961
371,2006-12-10 00:00:00,Harris Middle,Dana Stephens,28.7418333,-81.77855,0.4572,1880.0,45.6666667,74.0,0.19410609
372,2006-04-17 00:00:00,Harris West,Dana Stephens,28.8103333,-81.787167,1.2192,1243.33333,27.3333333,41.3333333,0.11037074
373,2006-05-22 00:00:00,Harris West,Dana Stephens,28.8103333,-81.787167,1.016,1146.66667,31.333333300000003,28.6666667,0.13118705
374,2006-11-15 00:00:00,Harris West,Dana Stephens,28.8103333,-81.787167,0.8128,1900.0,36.6666667,64.6666667,0.18954238
375,2006-01-21 00:00:00,Hermosa,Dana Stephens,28.8341944,-81.703278,1.0668,1333.33333,28.0,25.0,0.11222144
376,2006-03-23 00:00:00,Hermosa,Dana Stephens,28.8341944,-81.703278,0.70104,1163.33333,34.6666667,26.0,0.07653654
377,2006-05-20 00:00:00,Hermosa,Dana Stephens,28.8341944,-81.703278,0.85344,1033.33333,25.3333333,22.0,0.04329766
378,2006-07-15 00:00:00,Hermosa,Dana Stephens,28.8341944,-81.703278,0.94488,950.0,17.6666667,16.6666667,0.02541625
379,2006-09-16 00:00:00,Hermosa,Dana Stephens,28.8341944,-81.703278,1.19888,955.0,15.5,17.0,0.05302804
380,2006-11-26 00:00:00,Hermosa,Dana Stephens,28.8341944,-81.703278,0.9144,1486.66667,24.3333333,34.6666667,0.17954464
381,2006-04-03 00:00:00,Idamere,Dana Stephens,28.76655,-81.746133,2.8956,370.0,7.0,2.0,0.01042096
382,2006-05-03 00:00:00,Idamere,Dana Stephens,28.76655,-81.746133,2.7432,446.666667,10.6666667,3.0,0.02476008
383,2006-07-06 00:00:00,Idamere,Dana Stephens,28.76655,-81.746133,3.8608,376.666667,9.0,3.0,0.03991478
384,2006-10-20 00:00:00,Idamere,Dana Stephens,28.76655,-81.746133,3.2512,373.333333,11.6666667,3.0,0.04095017
385,2006-11-25 00:00:00,Idamere,Dana Stephens,28.76655,-81.746133,3.048,356.666667,12.0,3.0,0.04932031
386,2006-01-14 00:00:00,Jem,Dana Stephens,28.74645,-81.66515,2.7432,566.666667,13.6666667,6.0,0.21714794
387,2006-03-25 00:00:00,Jem,Dana Stephens,28.74645,-81.66515,3.2004,533.333333,12.3333333,10.6666667,0.34116852
388,2006-05-14 00:00:00,Jem,Dana Stephens,28.74645,-81.66515,2.80416,466.666667,10.6666667,5.33333333,0.05563737
389,2006-06-24 00:00:00,Jem,Dana Stephens,28.74645,-81.66515,3.3528,416.666667,10.0,3.0,0.04302085
390,2006-08-13 00:00:00,Jem,Dana Stephens,28.74645,-81.66515,2.57048,463.333333,14.0,5.33333333,0.02786941
391,2006-11-12 00:00:00,Jem,Dana Stephens,28.74645,-81.66515,1.88976,656.666667,15.3333333,9.0,0.15302919
392,2006-01-21 00:00:00,Joanna,Dana Stephens,28.8378333,-81.645833,6.2484,486.666667,4.66666667,1.0,0.14441021
393,2006-03-28 00:00:00,Joanna,Dana Stephens,28.8378333,-81.645833,5.9436,496.666667,5.33333333,1.33333333,0.10471648
394,2006-05-16 00:00:00,Joanna,Dana Stephens,28.8378333,-81.645833,5.334,573.333333,7.0,2.33333333,0.03319275
395,2006-07-01 00:00:00,Joanna,Dana Stephens,28.8378333,-81.645833,5.4864,536.666667,5.66666667,2.0,0.09369589
396,2006-09-26 00:00:00,Joanna,Dana Stephens,28.8378333,-81.645833,4.4196,606.666667,7.66666667,3.0,0.13046276
397,2006-12-06 00:00:00,Joanna,Dana Stephens,28.8378333,-81.645833,4.8768,610.0,9.0,2.0,0.07173055
398,2006-01-21 00:00:00,Little Harris,Dana Stephens,28.7195,-81.758528,0.67056,1380.0,36.6666667,43.0,0.31123461
399,2006-03-19 00:00:00,Little Harris,Dana Stephens,28.7195,-81.758528,0.9144,1360.0,35.0,49.3333333,0.16254852
400,2006-05-20 00:00:00,Little Harris,Dana Stephens,28.7195,-81.758528,0.9144,1396.66667,47.3333333,51.3333333,0.05073786
401,2006-07-30 00:00:00,Little Harris,Dana Stephens,28.7195,-81.758528,0.762,1336.66667,39.6666667,38.0,0.07746242
402,2006-09-17 00:00:00,Little Harris,Dana Stephens,28.7195,-81.758528,0.54864,1800.0,38.0,56.0,0.11458419
403,2006-12-24 00:00:00,Little Harris,Dana Stephens,28.7195,-81.758528,0.4572,2000.0,39.0,79.6666667,0.12078438
404,2006-01-26 00:00:00,Lorraine,Dana Stephens,28.8267667,-81.8821,0.85344,1776.66667,29.3333333,13.3333333,0.07159261
405,2006-04-26 00:00:00,Lorraine,Dana Stephens,28.8267667,-81.8821,,1653.33333,29.0,18.0,0.05457441
406,2006-07-22 00:00:00,Lorraine,Dana Stephens,28.8267667,-81.8821,,1723.33333,26.0,12.6666667,0.16219453
407,2006-10-23 00:00:00,Lorraine,Dana Stephens,28.8267667,-81.8821,,1706.66667,31.333333300000003,5.33333333,0.04583842
408,2006-01-31 00:00:00,Louisa,Dana Stephens,28.4832333,-81.741767,0.43688,1650.0,30.6666667,1.0,0.07920587
409,2006-03-28 00:00:00,Louisa,Dana Stephens,28.4832333,-81.741767,0.41656,1703.33333,33.6666667,6.66666667,0.13499331
